warranty_id,type1,original_damage,field_id,warranty_dmgdate,geom
3183,flood,1,12702,2021-09-25,"POLYGON ((100.48415556550026 15.858857078468423, 100.4840774461627 15.859025108596304, 100.48399128019808 15.859828490631894, 100.48412505537273 15.86183354536409, 100.48554595559835 15.86196996705436, 100.48541251569988 15.859086708857632, 100.48523314297199 15.859242805770702, 100.48415556550026 15.858857078468423))"
3184,flood,1,12701,2021-09-25,"POLYGON ((100.49410756677388 15.85757636823003, 100.49427218735218 15.858194632032284, 100.49301624298097 15.85872968509198, 100.49243319779633 15.858812893939387, 100.49228064715861 15.858162702962153, 100.49347389489412 15.857710857700406, 100.49408107995987 15.857523797981013, 100.49410756677388 15.85757636823003))"
3185,flood,1,3166,2021-09-25,"POLYGON ((100.49257166683672 15.865236642325648, 100.49217369407415 15.865621712416583, 100.49215693026783 15.865919383347995, 100.49405626952648 15.866398622948987, 100.49443177878858 15.865422404873398, 100.49257166683672 15.865236642325648))"
3186,flood,1,3165,2021-09-25,"POLYGON ((100.49470938742161 15.864507135664438, 100.49360297620298 15.864338142586513, 100.49221929162739 15.865188266634064, 100.49234602600336 15.865382414339384, 100.49447033554314 15.865362419069388, 100.49470938742161 15.864507135664438))"
3187,flood,1,12665,2021-09-24,"POLYGON ((100.52944265305996 15.913246045001058, 100.52931893616915 15.909344632476037, 100.53037270903587 15.909175032164438, 100.53042970597744 15.913168662348308, 100.52944265305996 15.913246045001058))"
3188,flood,1,12704,2021-09-25,"POLYGON ((100.49717601388693 15.868375554884752, 100.49713041633368 15.867919862505563, 100.49827974289656 15.867897609985068, 100.50010532140732 15.868198180054232, 100.5002236738801 15.868674511745857, 100.49717601388693 15.868375554884752))"
3189,flood,1,12705,2021-09-25,"POLYGON ((100.5057805404067 15.858417167835308, 100.50458896905185 15.858508762210448, 100.50437070429324 15.856931978588237, 100.50424765795469 15.85588798559521, 100.50409108400345 15.855280035379083, 100.50402335822582 15.854467282095682, 100.50438713282347 15.854343433688811, 100.5057805404067 15.858417167835308))"
3190,flood,1,12707,2021-09-30,"POLYGON ((100.50394859164953 15.845750619827662, 100.50334811210634 15.84577997057651, 100.503357835114 15.84860504081131, 100.50334710627794 15.848845003854548, 100.50451252609491 15.848603428155487, 100.50394859164953 15.845750619827662))"
3191,flood,1,12709,2021-09-25,"POLYGON ((100.50034403800964 15.864657423282681, 100.5014108866453 15.864680321171765, 100.5014155805111 15.865811344653384, 100.4998679459095 15.865715561045873, 100.49996953457595 15.864815128409692, 100.50034403800964 15.864657423282681))"
3192,flood,1,12710,2021-09-25,"POLYGON ((100.49988906830549 15.8646832237209, 100.50140351057051 15.864640652996064, 100.50143904983999 15.864264611203042, 100.50085298717023 15.864111420734666, 100.50021965056658 15.864167536835525, 100.49988906830549 15.8646832237209))"
3193,flood,1,12708,2021-09-25,"POLYGON ((100.51471028476954 15.88867620124695, 100.51258094608784 15.887415351138872, 100.51352374255659 15.88644923149219, 100.51510926336051 15.88736440101964, 100.51471028476954 15.88867620124695))"
3194,flood,1,12505,2021-09-25,"POLYGON ((100.4978 15.86602, 100.49773 15.86441, 100.49882 15.86419, 100.49982 15.86408, 100.49985 15.86576, 100.4989 15.86597, 100.4978 15.86602, 100.4978 15.86602, 100.4978 15.86602, 100.4978 15.86602))"
3195,flood,1,12648,2021-09-25,"POLYGON ((100.50145816057919 15.865882940451502, 100.50253976136446 15.866059672312792, 100.50266850739717 15.865334361187202, 100.5025290325284 15.864475530099565, 100.50144139677286 15.864264933709162, 100.50145816057919 15.865882940451502))"
3196,flood,1,12713,2021-09-25,"POLYGON ((100.49091 15.8522, 100.49088 15.85216, 100.49141 15.85132, 100.49257 15.84972, 100.49286 15.84978, 100.49125 15.85237, 100.49091 15.8522))"
3197,flood,1,12712,2021-09-25,"POLYGON ((100.50906356424092 15.844612388045189, 100.50929993391037 15.844641093884515, 100.50932809710503 15.844488211052708, 100.5130335688591 15.84470850421029, 100.51294270902874 15.845181020933696, 100.51137495785953 15.845109095251258, 100.51011230796576 15.844977500214362, 100.5090307071805 15.844932990108942, 100.50906356424092 15.844612388045189))"
3198,flood,1,12714,2021-09-25,"POLYGON ((100.520605109632 15.858121743440515, 100.51739383488892 15.859013498073727, 100.51767379045486 15.859783016262483, 100.52065540105103 15.85896092819929, 100.520605109632 15.858121743440515))"
3200,flood,1,12715,2021-09-25,"POLYGON ((100.50133880227804 15.855971195614867, 100.50406225025654 15.85537356630082, 100.50399418920279 15.854440190263178, 100.50124056637287 15.85466531037993, 100.50133880227804 15.855971195614867))"
3201,flood,1,12719,2021-09-25,"POLYGON ((100.50278283655642 15.866215118821835, 100.50267018377782 15.867777317331809, 100.50309062004088 15.867777962332829, 100.50278283655642 15.866215118821835))"
3202,flood,1,12722,2021-09-25,"POLYGON ((100.50249684602022 15.864338142586513, 100.50218906253576 15.862869444871906, 100.50046641379595 15.862303764417925, 100.49995847046375 15.86316389478805, 100.50031319260597 15.863365139609318, 100.50018813461065 15.864056594644008, 100.50042852759361 15.864072719966337, 100.50052877515556 15.863656686237709, 100.50087176263332 15.863717962577239, 100.50087410956621 15.864098520479379, 100.5019536986947 15.864388131011719, 100.50239793956278 15.864408448884232, 100.50249684602022 15.864338142586513))"
3203,flood,1,12721,2021-09-25,"POLYGON ((100.49692321568726 15.858695498501323, 100.49873102456331 15.858628415363192, 100.49861099570991 15.857673445770404, 100.49668684601784 15.857880823881235, 100.49553584307432 15.858033696566679, 100.4942835867405 15.85827880864752, 100.49451727420092 15.8590496196973, 100.49547348171471 15.858763549161925, 100.49687359482051 15.85869066077576, 100.49692321568726 15.858695498501323))"
3204,flood,1,12720,2021-09-25,"POLYGON ((100.50985414534807 15.861353972401288, 100.50923824310303 15.861249801391738, 100.5083142220974 15.860893426478466, 100.50690270960332 15.8600484445292, 100.50709683448076 15.85931343635901, 100.50858680158852 15.859376004074118, 100.51015622913836 15.859186365785078, 100.51062259823082 15.859178625442961, 100.510226637125 15.861019528442853, 100.50985414534807 15.861353972401288))"
3205,flood,1,12723,2021-09-26,"POLYGON ((100.51349457353354 15.866482796139463, 100.5141718313098 15.866652109921926, 100.51474783569574 15.86688431144948, 100.51497414708138 15.865818439733614, 100.51381576806307 15.865473683046542, 100.51349457353354 15.866482796139463))"
3206,flood,1,12723,2021-09-26,"POLYGON ((100.51349457353354 15.866482796139463, 100.5141718313098 15.866652109921926, 100.51474783569574 15.86688431144948, 100.51497414708138 15.865818439733614, 100.51381576806307 15.865473683046542, 100.51349457353354 15.866482796139463))"
3207,flood,1,12706,2021-09-20,"POLYGON ((100.49720518290995 15.822477358794055, 100.49783650785685 15.82350507339093, 100.4973915964365 15.823961188615986, 100.49636263400316 15.825669192285797, 100.4956032335758 15.825710158391118, 100.49720518290995 15.822477358794055))"
3208,flood,1,12725,2021-09-25,"POLYGON ((100.50209518522024 15.86098921237678, 100.50204120576383 15.860553499051248, 100.50316404551268 15.860592845519019, 100.50391405820845 15.860579622526613, 100.50470899790525 15.860635417098448, 100.50475191324948 15.86113789006147, 100.50209518522024 15.86098921237678))"
3209,flood,1,12724,2021-09-25,"POLYGON ((100.49203857779503 15.837899947649468, 100.49200437963009 15.8375012775996, 100.49189239740372 15.837164213715363, 100.49284491688013 15.83668522722803, 100.4940864443779 15.836069800498272, 100.49489445984364 15.835669836628783, 100.49508187919855 15.836013999134988, 100.49203857779503 15.837899947649468))"
3210,flood,1,12726,2021-09-26,"POLYGON ((100.49713209271431 15.835516301900782, 100.4963156953454 15.831821111567251, 100.49657586961985 15.831754664614124, 100.49848191440105 15.835303094868577, 100.49713209271431 15.835516301900782))"
3211,flood,1,12727,2021-09-25,"POLYGON ((100.52450470626354 15.875704546388242, 100.52492011338472 15.875560716768804, 100.524566732347 15.874038889908226, 100.52447654306887 15.874075331329957, 100.5238727107644 15.873329732079403, 100.52347205579281 15.873555798579615, 100.52450470626354 15.875704546388242, 100.52450470626354 15.875704546388242))"
3212,flood,1,12728,2021-09-18,"POLYGON ((99.74284898489714 14.080015808368746, 99.74332708865404 14.079890605024804, 99.74340118467808 14.08011336936839, 99.74284999072552 14.080336458697694, 99.74284898489714 14.080015808368746))"
3213,flood,1,12732,2021-09-18,"POLYGON ((99.74409084767103 14.070909281249397, 99.74397517740726 14.070526501271623, 99.74406268447638 14.0705076386903, 99.74392957985401 14.070099165857835, 99.74375691264868 14.070101117162915, 99.74341727793217 14.070167786742962, 99.74354300647974 14.070445522247708, 99.74347092211246 14.070466661353105, 99.74372774362563 14.071002293109828, 99.74409084767103 14.070909281249397))"
3214,flood,1,12730,2021-09-25,"POLYGON ((100.51893711090088 15.853895450144757, 100.51911816000938 15.85358357044504, 100.5190135538578 15.853314908435099, 100.5186628550291 15.853321358907717, 100.51772844046354 15.853602276790161, 100.5179876089096 15.854400842595206, 100.5179876089096 15.854400842595206, 100.51893711090088 15.853895450144757))"
3215,flood,1,12737,2021-09-25,"POLYGON ((100.49981463700533 15.865776191752216, 100.49875516444443 15.865999686698409, 100.49780499190094 15.865995171651454, 100.49739696085453 15.867305176036423, 100.49768697470427 15.867365161262322, 100.49791865050793 15.86730549853768, 100.49861166626214 15.867408698915108, 100.49999434500933 15.867718944731571, 100.50020590424538 15.865835532425859, 100.49981463700533 15.865776191752216))"
3216,flood,1,12666,2021-09-25,"POLYGON ((100.49760516732933 15.862947491879517, 100.49619432538749 15.863122613774253, 100.49502722918987 15.863260002115572, 100.49328681081533 15.863092620532354, 100.49323283135891 15.863291607870986, 100.49359291791916 15.864339755116541, 100.49471106380224 15.864489720353788, 100.49577757716179 15.864125611014522, 100.49677636474371 15.863749568260857, 100.49743216484784 15.863447056514305, 100.49771279096603 15.863349981753178, 100.49760516732933 15.862947491879517))"
3217,flood,1,12738,2021-05-25,"POLYGON ((100.51305100321771 15.844706568985943, 100.51315527409317 15.844252435825632, 100.50905015319586 15.843998598166653, 100.5090632289648 15.844442733225957, 100.51305100321771 15.844706568985943))"
3218,flood,1,12739,2021-09-26,"POLYGON ((100.52380934357643 15.859763020437237, 100.52468843758106 15.859200233897289, 100.52398402243853 15.856645905049426, 100.52293494343758 15.857146130329212, 100.52316293120386 15.857367054703252, 100.52343450486661 15.85827429342767, 100.52380934357643 15.859763020437237))"
3219,flood,1,12740,2021-09-25,"POLYGON ((100.5129413679242 15.84840281367027, 100.51286324858665 15.847196864837613, 100.51584117114545 15.847061723291862, 100.51587704569101 15.847355551214967, 100.51562458276747 15.847679374248377, 100.51562625914812 15.848178976694173, 100.5129413679242 15.84840281367027))"
3220,flood,1,12741,2021-09-26,"POLYGON ((100.5619989708066 15.871203533598125, 100.5625756457448 15.870821376631445, 100.56252233684063 15.870133169768465, 100.56220080703497 15.869013457985124, 100.56171532720327 15.869126009940427, 100.5619989708066 15.871203533598125))"
3221,flood,1,12743,2021-09-26,"POLYGON ((100.50642091780902 15.83938172894624, 100.50713673233986 15.839608801131583, 100.50805907696487 15.837418382514677, 100.50733655691147 15.837228078494512, 100.50642091780902 15.83938172894624))"
3222,flood,1,12745,2021-09-26,"POLYGON ((100.54818894714117 15.881838816312344, 100.54790899157523 15.881207403399157, 100.54724078625442 15.881404437978343, 100.5461585149169 15.881689831421399, 100.54633386433123 15.88215387707156, 100.54647702723742 15.88247667678547, 100.54654005914925 15.882586641405009, 100.54693534970284 15.882378966237352, 100.54740607738495 15.882164518828619, 100.54818894714117 15.881838816312344))"
3223,flood,1,12748,2021-09-26,"POLYGON ((100.52265968173742 15.869120204970045, 100.52260067313908 15.868853498651127, 100.52328731864692 15.868755458996576, 100.52394445985554 15.868674189246786, 100.52401285618544 15.868822216266539, 100.52405577152967 15.868937993315154, 100.52265968173742 15.869120204970045))"
3224,flood,1,12750,2021-09-26,"POLYGON ((100.52414529025555 15.869023455439295, 100.52407521754503 15.868791256375973, 100.52434343844651 15.868724176596759, 100.52430722862482 15.86857066701804, 100.52453722804785 15.868525839619007, 100.52468106150627 15.868413609828057, 100.52469749003649 15.868595821957028, 100.52470687776804 15.868760296480646, 100.52471324801446 15.868878653554813, 100.52448961883783 15.868918320896533, 100.5243595317006 15.868964115704106, 100.52414529025555 15.869023455439295))"
3225,flood,1,12751,2021-09-25,"POLYGON ((100.5021994560957 15.848764693674273, 100.50248846411705 15.847808064731938, 100.50262123346329 15.846946578753084, 100.50278820097446 15.846309896000044, 100.50275031477213 15.845895115780747, 100.5033491179347 15.845833511491975, 100.50340678542852 15.847967718225322, 100.50333637744188 15.848850486877748, 100.5021994560957 15.848764693674273))"
3226,flood,1,12752,2021-09-25,"POLYGON ((100.4969671368599 15.867409666418393, 100.49777079373598 15.86736064624595, 100.49802090972662 15.867308078547765, 100.49911726266146 15.867571561903246, 100.50004564225672 15.867775059828242, 100.5000875517726 15.868188182559148, 100.49809098243713 15.867869874956103, 100.49687996506691 15.86782053239512, 100.4969671368599 15.867409666418393))"
3227,flood,1,12754,2021-09-25,"POLYGON ((100.50117820501328 15.853623885841849, 100.5031456053257 15.853678392245502, 100.50517838448286 15.85332232647858, 100.50572153180838 15.85282370433947, 100.50551567226648 15.852562459389139, 100.50394389778376 15.852894982223972, 100.50335951149464 15.853069145274752, 100.50283279269934 15.85311655630143, 100.50166435539722 15.852760167018474, 100.50117082893848 15.852680825970275, 100.50117820501328 15.853623885841849))"
3228,flood,1,12755,2021-09-25,"POLYGON ((100.50063975155354 15.853507777477272, 100.50095558166504 15.85352938653906, 100.50095926970243 15.852675020526497, 100.50081443041562 15.852653411373186, 100.50063975155354 15.853507777477272))"
3229,flood,1,12756,2021-09-25,"POLYGON ((100.50094150006771 15.837238722622407, 100.50044126808643 15.83745966878691, 100.50085835158825 15.843017111051742, 100.50120435655116 15.842902286746272, 100.50094150006771 15.837238722622407, 100.50094150006771 15.837238722622407))"
3230,flood,1,12758,2021-09-25,"POLYGON ((100.50515156239271 15.850611174679464, 100.50508584827185 15.849893871226726, 100.50484746694565 15.848115115378816, 100.5049430206418 15.848132532103197, 100.5047582834959 15.847782584667781, 100.50444211810827 15.845739653612705, 100.50514586269855 15.845825770637596, 100.50523571670054 15.847472953251255, 100.50534300506114 15.848310892175553, 100.5054683983326 15.849338152815218, 100.50557568669319 15.850612142263332, 100.50515156239271 15.850611174679464))"
